Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
ENIC	Enersis Chile S.A. ADR			7.93	0.75	4.1	981512600	0.24	0	1.27	1.27
ENJ	Entergy New Orleans Inc			4.17	6.01	0	8435060	0	0	0.3	0.49
ENLC	Enlink Midstream Llc			3975	0	6.58	180503200	1.02	-92.26	0.57	1.56
ENLK	Enlink Midstream Partners LP			0	-0.25	10.26	347196000	1.56	253.33	1.07	1.77
ENO	Entergy New Orleans Inc.First			0	0	0	0	0	0	0	0
ENR	Energizer Holdings Inc	Energy	Industrial Machinery/Components	14.84	3.01	2.45	61954820	1.1	1.46	1.61	31.96
ENS	Enersys Inc	Consumer Non-Durables	Telecommunications Equipment	18.86	3.71	0.99	43440980	0.7	2.52	1.28	2.63
ENV	Envestnet Inc	Miscellaneous	Business Services	0	-1.31	0	44007490	0	2.36	3.72	5.81
ENVA	Enova International Inc			11.88	1.24	0	33682710	0	0	0.71	1.84
ENZ	Enzo Biochem	Health Care	Medical Specialities	0	-0.05	0	46546600	0	0	4.4	5.34
EOCC	Empresa Nacional De Electricida			11.07	2.46	4.84	273228100	1.3	0.67	2.94	2.56
EOD	Wells Fargo Global Dividend Opportunity			0	0	0	0	0	0	0	0
EOG	Eog Resources	Energy	Oil & Gas Production	0	-0.5	0.69	577434800	0.67	0.61	5.86	4.03
EOI	Eaton Vance Enhance Equity	Finance	Closed-End Fund - Equity	0	1.68	0	0	0	0	0	0
EOS	Eaton Vance Enhanced Equity II	Finance	Closed-End Fund - Equity	0	0.3	0	0	0	0	0	0
EOT	Eaton Vance Muni Income Trust			0	-5.66	0	0	0	0	0	0
EP-C	El Paso Egy Cap I Pr			0	0	0	0	0	0	0	0
EPAM	Epam Systems Inc			43.92	2.07	0	52556350	0	1.3	3.69	5.15
EPC	Edgewell Personal Care	Technology	Diversified Electronics	18.3	3.55	0	56914320	0	2.08	1.59	1.95
EPD	Enterprise Products Partners LP	Public Utilities	Natural Gas Distribution	19.51	1.27	6.78	2147984000	1.67	3.16	2.01	2.33
EPE	Ep Energy Corp	Basic Materials	Oil & Gas Refining & Marketing	0	-0.95	0	255000000	0	0.03	0.64	1.1
EPR	Entertainment Properties Trust	Consumer Services	Real Estate Investment Trusts	20.23	3.41	5.92	73693350	4.08	2.86	9.65	1.75
EPR-C	Entertainment Prp Pf			0	0	0	0	0	0	0	0
EPR-E	Entertainment Ppty P			0	0	0	0	0	0	0	0
EPR-G	Epr Properties Pfd Ser G			0	0	0	0	0	0	0	0
EQC	Equity Commonwealth			34.95	0.86	0	124172200	0	0	9.03	1.17
EQC-D	Equity Commonwealth			0	0	0	0	0	0	0	0
EQCO	Equity Commonwealth			29.05	0.86	0	123904400	0	0	7.6	0.98
EQGP	Eqt Gp Holdings LP			31.13	0.88	3.33	266061700	0.91	1.58	9.4	0
EQM	Equity Midstream Partners LP			13.85	5.19	5.56	80562130	3.92	1	7.34	2.73
EQR	Equity Residential	Consumer Services	Real Estate Investment Trusts	30.27	2.23	3	367331800	2.02	16.69	10.16	2.41
EQS	Equus Total Return	Finance	Closed-End Fund - Equity	0	0.27	0	0	0	0	0	0
EQT	Eqt Corp	Public Utilities	Oil & Gas Production	2261.07	0.03	0.2	173274400	0.12	4.77	4.23	1.72
ERA	Era Group Inc			0	-0.71	0	21279370	0	-1.86	0.89	0.45
ERF	Enerplus Corp	Energy	Oil & Gas Production	2.83	3.13	1.13	241807900	0.1	0.1	3.05	1.53
ERJ	Embraer-Empresa Brasileira De Aeronautica	Capital Goods	Aerospace	13.1	1.47	0.65	183567300	0.13	1.15	0.56	0.89
EROS	Eros International Plc			0	0	0	60627730	0	4.52	3.05	0.91
ES	Eversource Energy	Basic Industries	Environmental Services	20.32	3.09	3.05	316929400	1.9	3.37	2.57	1.81
ESE	Esco Technologies Inc	Consumer Durables	Telecommunications Equipment	30.18	1.98	0.54	25774060	0.32	1.91	2.41	2.39
ESL	Esterline Technologies Corp	Capital Goods	Industrial Machinery/Components	21	4.49	0	30026530	0	2.22	1.42	1.65
ESNT	Essent Group Ltd			15.64	2.81	0	93494090	0	0.84	7.97	2.73
ESRT	Empire State Realty Trust Inc			51.61	0.39	2.05	158675200	0.42	0	4.62	2.77
ESS	Essex Property Trust	Consumer Services	Real Estate Investment Trusts	33.74	7.78	2.67	66006100	7	5.58	12.48	2.71
ESTE	Earthstone Energy			0	-2.38	0	22900490	0	-0.72	2.9	0.79
ESV	Ensco Plc	Energy	Oil & Gas Production	32.56	0.16	0.75	303262900	0.04	0.13	0.77	0.19
ETB	Eaton Vance Tax-Managed Buy-Write	Finance	Closed-End Fund - Equity	0	1.27	0	0	0	0	0	0
ETE	Energy Transfer Equity LP	Public Utilities	Natural Gas Distribution	22.28	0.79	6.82	1079230000	1.14	0.98	0.43	0
ETG	Eaton Vance Tax-Advantaged Global Dividend	Finance	Closed-End Fund - Debt	0	-0.51	0	0	0	0	0	0
ETH	Ethan Allen Interiors Inc	Consumer Durables	Home Furnishings	23.29	1.29	2.44	27446920	0.76	5.06	1.12	2.14
ETJ	Eaton Vance Risk-Managed Diversified Equity			0	0	0	0	0	0	0	0
ETM	Entercom Communications Corp	Consumer Services	Broadcasting	25.11	0.45	2.67	40758930	0.3	6.18	0.98	1.18
ETN	Eaton Corp	Technology	Industrial Machinery/Components	18.29	4.36	3.02	444778700	2.4	1.58	1.78	2.27
ETO	Eaton Vance Tax-Advantage Global Dividend Opp	Finance	Closed-End Fund - Debt	0	-0.1	0	0	0	0	0	0
ETP	Energy Transfer Partners	Public Utilities	Natural Gas Distribution	0	-1.77	12.76	1099353000	2.2	-47.7	0.72	0.71
ETR	Entergy Corp	Public Utilities	Electric Utilities: Central	0	-4.96	4.04	179555200	3.48	-2.33	1.41	1.85
ETV	Eaton Vance Corp	Finance	Closed-End Fund - Equity	0	0.82	0	0	0	0	0	0
ETW	Eaton Vance Corp	Finance	Closed-End Fund - Equity	0	0.31	0	0	0	0	0	0
ETX	Eaton Vance Municipal Income T			0	0	4.11	0	0.85	0	0	0
ETY	Eaton Vance Tax-Managed Diversified Equity			0	0.14	0	0	0	0	0	0
EURN	Euronav Nv			21.64	0.38	1.46	158536600	0.12	-6.98	2.26	0.69
EV	Eaton Vance Corp	Finance	Investment Managers	22.27	2.3	2.41	112043700	1.24	1.38	3.92	6.39
EVA	Enviva Partners LP			52.88	0.56	7.56	26315990	2.28	0	1.58	2.14
EVC	Entravision Communications Corp	Consumer Services	Broadcasting	26.25	0.2	37.38	90417140	2	1.91	1.84	2.55
EVF	Eaton Vance Senior Income Trust	Finance	Closed-End Fund - Debt	0	1.1	0	0	0	0	0	0
EVG	Eaton Vance Short Diversified	Finance	Closed-End Fund - Debt	0	0.75	0	0	0	0	0	0
EVH	Evolent Health Inc Class A Com			0	-1.23	0	65662650	0	-1.4	3.07	1.29
EVHC	Envision Healthcare Holdings			0	-5.5	0	117050700	0	0.85	0.84	0.8
EVN	Eaton Vance Muni Income Trust	Finance	Closed-End Fund - Debt	0	0.67	0	0	0	0	0	0
EVR	Evercore Partners Inc	Finance	Investment Managers	20.07	3.96	1.76	39294710	1.36	3.2	1.91	6.6
EVRI	Everi Holdings Inc			0	-3.76	0	66785180	0	-0.76	0.56	0
EVT	Eaton Vance Tax Advantaged Dividend	Finance	Closed-End Fund - Debt	0	4.55	0	0	0	0	0	0
EVTC	Evertec Inc			13.61	1.07	2.79	72164950	0.4	2.09	2.59	7.97
EW	Edwards Lifesciences Corp	Health Care	Industrial Specialties	30.91	3.3	0	211146000	0	1.7	6.75	7.42
EXC	Exelon Corp	Public Utilities	Power Generation	21.29	1.89	3.3	960000000	1.31	19.51	1.15	1.39
EXD	Eaton Vance Tax-Advantaged Bond			0	0	0	9731687	0	0	0	0
EXG	Eaton Vance Tax-Managed Global Diversified Equit			0	0	0	0	0	0	0	0
EXK	Endeavour Silver Corp	Basic Industries	Precious Metals	42.35	0.05	0	127453700	0	0	1.94	1.92
EXP	Eagle Materials Inc	Capital Goods	Building Materials	24.95	4.3	0.38	48462260	0.4	2.54	4.03	4.12
EXPR	Express Inc	Consumer Services	Clothing/Shoe/Accessory Stores	31.22	0.23	0	78785510	0	1.41	0.27	0.91
EXR	Extra Space Storage Inc	Consumer Services	Real Estate Investment Trusts	27.44	2.93	3.96	126027400	3.12	4.75	9.26	4.46
EXTN	Exterran Corp			0	-0.47	0	35714280	0	0	1.02	2.01
EZT	First Mortgage Bonds			12	2.17	0	46520570	0	0	0.77	1.1
F	Ford Motor Company	Capital Goods	Auto Manufacturing	12.69	0.95	4.89	3971808000	0.6	-0.84	0.32	1.51
FAC	Liberte Investors Inc	Finance	Property-Casualty Insurers	0	-0.1	0	41201840	0	0	0.13	0.63
FAF	First American Corp	Finance	Specialty Insurers	16.17	3.3	2.91	110757100	1.52	2.12	1	1.81
FAM	First Trust/Aberdeen Global Opportunity	Finance	Closed-End Fund - Equity	0	1.32	0	0	0	0	0	0
FBC	Flagstar Bancorp	Finance	Savings Institutions	14.47	2.61	0	57218540	0	7.81	2.75	1.53
FBHS	Fortune Brands Home & Security			23.79	2.81	1.05	153972800	0.72	2.39	2.05	4.1
FBK	Fb Financial Corp			32.77	1.27	0	30441040	0	0	4.84	2.32
FBM	Foundation Building Materials Inc			0	-0.54	0	42865020	0	0.66	0.3	1.89
FBP	First Bancorp	Finance	Major Banks	11.26	0.46	0	214285700	0	0.93	2.32	0.61
FBR	Fibria Celulose S.A.	Basic Industries	Paper	0	0	1.3	552745200	0.21	0	2.94	2.07
FC	Franklin Covey Company	Consumer Durables	Publishing	0	-0.3	0	13859240	0	-3.33	1.39	3.15
FCAU	Fiat Chrysler Automobiles N.V.			7.76	2.21	0	1537026000	0	0.31	0.2	1.11
FCB	Fcb Financial Holdings Inc			16.5	2.87	0	43294620	0	1.16	6.72	1.84
FCE.A	Forest City Ent Cl A	Consumer Services	Building operators	0	0	0	0	0	0	0	0
FCF	First Commonwealth Financial Corp	Finance	Major Banks	20.68	0.71	2.2	96994540	0.32	3.26	5.11	1.61
FCFS	First Cash Fin Svcs			34.89	1.85	1.27	47788980	0.8	2.37	1.89	2.02
FCN	Fti Consulting	Consumer Services	Professional Services	46.39	0.91	0	39622640	0	1.73	0.92	1.42
FCPT	Four Corners Property Trust In			18.29	1.36	3.98	61339790	0.97	0	11.66	2.98
FCT	Senior Floating Rate II	Finance	Closed-End Fund - Debt	0	1.27	0	0	0	0	0	0
FCX	Freeport-Mcmoran Inc	Basic Industries	Precious Metals	19.93	0.71	0	1447275000	0	0.19	1.39	3.19
FDC	First Data Corp	Finance	Business Software & Services	31.72	0.6	0	923036400	0	1.09	2.17	10.51
FDEU	First Trust Dynamic Europe Equi			0	0	0	0	0	0	0	0
FDP	Fresh Del Monte Produce	Consumer Non-Durables	Farming/Seeds/Milling	15.64	3.14	1.23	50203260	0.6	1.79	0.6	1.33
FDS	Factset Research Systems Inc	Technology	Computer Software: Programming, Data Processing	29.05	6.51	1.18	39291380	2.24	2.14	6.09	13.3
FDX	Fedex Corp	Transportation	Air Freight/Delivery Services	21.73	10.61	0.87	268147700	2	1.55	1.01	3.7
FE	Firstenergy Corp	Public Utilities	Electric Utilities: Central	0	-11.57	4.53	444272400	1.44	-1.81	1.03	2.23
FEDU	Four Seasons Education [Cayman] Inc			0	0	0	0	0	0	0	0
FEI	First Trust MLP and Energy Inc			0	0	9.18	0	1.42	0	0	0
FELP	Foresight Energy LP			0	-1.77	5.88	142388600	0.26	-0.03	0.68	0.72
FENG	Phoenix New Media Ltd			41.78	0.14	0	77030140	0	-86.91	1.91	1.07
FEO	First Trust/Aberdeen Emerging Opportunity Fund			0	2.193	0	0	0	0	0	0
FET	Forum Energy Technologies Inc			0	-1.33	0	96240600	0	-1.01	1.94	1.09
FF	Futurefuel Corp	Basic Industries	Major Chemicals	18.6	0.82	1.57	43749180	0.24	0	2.56	1.95
FFA	First Trust Enhanced Equity Income Fund	Finance	Closed-End Fund - Debt	0	1.2	0	0	0	0	0	0
FFC	Flaherty Crumrine/Claymore Preferred Securities			0	1.12	0	0	0	0	0	0
FFG	Fbl Financial Group	Finance	Life Insurance	17.15	4.61	2.24	24920940	1.76	1.24	2.66	1.57
FG	Fgl Holdings			0	0	0	0	0	0	0	0
FG.W	Fgl Holdings WT			0	0	0	0	0	0	0	0
FGB	Specialty Finance and Financial Fund			0	0	0	0	0	0	0	0
FGP	Ferrellgas Partners LP	Consumer Services	Other Specialty Stores	0	-0.55	8.7	97152690	0.4	0.67	0.23	0
FHN	First Horizon National Corp	Finance	Major Banks	17.15	1.12	1.88	234253000	0.36	1.68	3.48	1.8
FHN-A	First Horizon National Corpora			0	0	0	0	0	0	0	0
FHY	Strategic High II			0	0	0	0	0	0	0	0
FI	Frank's International N.V.			0	-0.74	4.65	223744300	0.3	0.23	3.26	1.17
FICO	Fair Isaac and Company Inc	Miscellaneous	Business Services	39.42	3.73	0	30606000	0	2.71	4.93	10.45
FIF	First Trust Energy Infrastruct	Finance	Credit Services	0	1.68	7.12	0	1.32	0	0	0
FII	Federated Investors	Finance	Investment Managers	14.62	2.1	3.21	97688050	1	2.85	2.59	4.64
FIS	Fidelity National Information Services	Miscellaneous	Business Services	48.43	2	1.21	332436400	1.16	1.83	3.41	3.22
FIT	Fitbit Inc			0	-1.06	0	232673300	0	-4.84	0.81	1.51
FIV	First Trust Senior Floating Rate 2022 Target Ter			0	0	0	0	0	0	0	0
FIX	Comfort Systems USA	Capital Goods	Engineering & Construction	25.56	1.66	0.8	37220260	0.3	2.13	0.84	3.52
FL	Footlocker Inc	Consumer Services	Clothing/Shoe/Accessory Stores	7.29	4.33	3.75	123930300	1.24	7.79	0.53	1.5
FLC	Flaherty & Crumrine/Claymore Total Return	Finance	Closed-End Fund - Debt	0	1.09	0	0	0	0	0	0
FLO	Flowers Foods	Consumer Non-Durables	Packaged Foods	24.99	0.76	3.62	209277800	0.68	14.71	1.01	3.11
FLOW	SPX Flow Inc			344.92	0.12	0	42280740	0	1.25	0.94	2.11
FLR	Fluor Corp	Basic Industries	Military/Government/Technical	53.36	0.8	1.97	139915800	0.84	2.75	0.31	1.88
FLS	Flowserve Corp	Capital Goods	Fluid Controls	55.32	0.8	1.7	130592000	0.76	2.4	1.55	3.42
FLT	Fleetcor Technologies	Miscellaneous	Business Services	32.69	5.06	0	91854620	0	1.21	7.32	4.43
FLY	Fly Leasing Ltd	Consumer Services	Rental/Leasing Companies	0	-1.03	0	30173850	0	1.98	1.2	0.72
FMC	FMC Corp	Basic Industries	Major Chemicals	274.51	0.34	0.7	134147700	0.66	2.79	3.77	6.21
FMN	Federated Premier Muni	Finance	Closed-End Fund - Debt	0	0.15	0	0	0	0	0	0
FMO	Fiduciary/Claymore MLP Opportunity Fund			0	0.75	0	0	0	0	0	0
FMS	Fresenius Medical Care Corp	Health Care	Hospital/Nursing Management	20.78	2.33	1.06	613796000	0.51	2.04	1.44	2.55
FMSA	Fmsa Holdings Inc			0	-0.2	0	224081000	0	0.12	1.22	3.24
FMX	Fomento Economico Mexicano S.A.B. De C.V.	Consumer Non-Durables	Beverages (Production/Distribution)	26.95	3.39	1.51	357815200	1.35	2.15	1.27	2.87
FMY	First Trust/Fidac Mortgage Income Fund	Finance	Closed-End Fund - Equity	0	0.39	0	0	0	0	0	0
FN	Fabrinet	Public Utilities	Telecommunications Equipment	14.54	2.57	0	37453180	0	1.18	0.96	2
FNB	F.N.B. Corp	Finance	Major Banks	17.81	0.78	3.47	321531800	0.48	1.57	5.06	1.04
FNB-E	F.N.B. Corporation Representin			0	0	0	0	0	0	0	0
FND	Floor & Decor Holdings Inc			55.89	0.68	0	94071140	0	2.46	2.98	9.91
FNF	Fidelity National Financial	Finance	Specialty Insurers	16.07	2.29	2.96	272801300	1.08	11.63	1	1.65
FNV	Franco Nev Corp			99.92	0.79	1.16	185512400	0.92	11.69	22.01	3.19
FOE	Ferro Corp	Basic Industries	Paints/Coatings	167.94	0.14	0	83614860	0	1.29	1.6	6.29
FOF	Cohen & Steers Closed-End Opportunity Fund			0	0	0	0	0	0	0	0
FOR	Forestar Group Inc	Finance	Real Estate	10.5	1.73	0	41933890	0	3.53	4.57	1.27
FPF	First Trust Intermediate Durat			0	0	0	0	0	0	0	0
FPH	Five Point Holdings Llc Class A			0	-0.66	0	62282110	0	0	6	1.65
FPI	Farmland Partners Inc			151.96	0.06	5.97	32541710	0.51	0	7.15	0.86
FPI-B	Farmland Partners Inc			0	0	0	0	0	0	0	0
FPL	First Trust New Opportunities M	Utilities	Electric Utilities	0	4.02	0	0	0	0	0	0
FR	First Industrial Realty Trust	Consumer Services	Real Estate Investment Trusts	31.61	0.98	2.71	119845400	0.84	3.69	9.49	2.76
FRA	Blackrock Floating Rate Income Fund	Finance	Closed-End Fund - Debt	0	1.89	0	0	0	0	0	0
FRAC	Keane Group Inc			0	-2.79	0	111559100	0	3.59	1.93	4.52
FRC	First Republic Bank	Finance	Savings & Loans	23.42	4.24	0.68	157905300	0.68	1.81	6.4	2.44
FRC-D	First Republic Bank San Francis			0	0	0	0	0	0	0	0
FRC-E	First Republic Bank			0	0	0	0	0	0	0	0
FRC-F	First Republic Bank			0	0	0	0	0	0	0	0
FRC-G	First Republic Bank			0	0	0	0	0	0	0	0
FRC-H	First Republic Bank [San Francisco Ca] Dep Shs R			0	0	0	0	0	0	0	0
FRO	Frontline Ltd	Transportation	Marine Transportation	31.98	0.19	9.9	169381100	0.6	-52.2	1.56	0.71
FRT	Federal Realty Investment Trust	Consumer Services	Real Estate Investment Trusts	35.17	3.45	3.29	72293130	4	7.36	10.72	4.44
FRT-C	Federal Realty Investment Dep Shs Repstg 1/1000T			0	0	0	0	0	0	0	0
FSB	Franklin Financial Network Inc			14.91	2.42	0	13183100	0	1.43	4.71	1.62
FSD	High Income Long Short Fund			0	0	8.7	0	1.49	0	0	0
FSIC	FS Investment Corp			0	1.52	9.58	0	0.89	3.63	0	0
FSM	Fortuna Silver Mines			16.84	0.26	0	159222700	0	0	2.69	1.31
FSS	Federal Signal Corp	Capital Goods	Auto Manufacturing	32.66	0.65	1.31	59841050	0.28	2.71	1.68	3.11
FT	Franklin Universal Trust	Finance	Closed-End Fund - Debt	0	1.84	0	0	0	0	0	0
FTAI	Fortress Transportation & Infra			0	-0.12	7.22	75675670	1.32	3.43	7.7	1.39
FTI	Technipfmc Plc	Energy	Metal Fabrications	32.13	0.83	0	467068100	0	-2.02	1.04	0.92
FTK	Flotek Industries	Basic Industries	Major Chemicals	0	-0.57	0	57331950	0	4.82	0.92	1
FTS	Fortis Inc			19.24	1.91	3.68	417800700	1.36	0	2.36	1.36
FTSI	Fts International Inc.			0	0	0	0	0	0	0	0
FTV	Fortive Corp			29.18	2.54	0.38	347098500	0.28	3.06	4.01	8.04
FUL	H. B. Fuller Company	Basic Industries	Home Furnishings	28.24	2.04	1.05	50364710	0.6	1.85	1.31	2.79
FUN	Cedar Fair LP	Consumer Services	Services-Misc. Amusement & Recreation	25.88	2.38	5.48	56248990	3.42	3.67	2.74	0
G	Genpact Ltd	Consumer Services	Professional Services	22.98	1.32	0.79	192965200	0.24	1.75	2.23	4.65
GAB	Gabelli Equity Trust	Finance	Closed-End Fund - Debt	0	0.75	0	0	0	0	0	0
GAB-D	Gabelli Eq TR Pfd D			0	0	0	0	0	0	0	0
GAB-G	The Gabelli Equity Trust Inc			0	0	0	0	0	0	0	0
GAB-H	The Gabelli Eqty Trust Inc			0	0	0	0	0	0	0	0
GAB-J	Gabelli Equity Trust Inc			0	0	0	0	0	0	0	0
GAM	General American Investors	Finance	Closed-End Fund - Debt	6.35	5.67	0	26810880	0	0	45.11	0.89
GAM-B	Genl Amer Invs Pfd			0	0	0	0	0	0	0	0
GATX	GATX Corp			10.22	5.93	2.8	38766080	1.68	0.85	1.67	1.61
GBAB	Guggenheim Build America Bonds			0	0	0	0	0	0	0	0
GBL	Gamco Investors	Finance	Investment Bankers/Brokers/Service	7.87	3.67	0.27	28879970	0.08	0	2.33	0
GBX	Greenbrier Companies	Capital Goods	Railroads	12.51	3.96	1.76	28427420	0.88	1.94	0.66	1.45
GCAP	Gain Capital Holdings	Finance	Investment Bankers/Brokers/Service	32.24	0.23	3.9	47240820	0.24	16.16	0.86	1
GCH	Greater China Fund	Finance	Closed-End Fund - Foreign	0	0.29	0	0	0	0	0	0
GCI	Gannett Co. Inc	Consumer Services	Newspapers/Magazines	0	-0.02	7.19	114124300	0.64	0	0.32	1.19
GCO	Genesco Inc	Consumer Services	Clothing/Shoe/Accessory Stores	7.14	3.56	0	19919060	0	0.78	0.18	0.57
GCP	Gcp Applied Technologies Inc C			667.05	0.04	0	71550260	0	0	1.54	0
GCV	Gabelli Convertible and Income Securities	Finance	Closed-End Fund - Debt	0	0.41	0	0	0	0	0	0
GCV-B	Gabelli 6.00% Pfd B			0	0	0	0	0	0	0	0
GD	General Dynamics Corp	Capital Goods	Marine Transportation	20.25	10.12	1.64	299770700	3.36	2.5	1.96	5.58
GDDY	Godaddy Inc			366.46	0.13	0	111302100	0	8.03	2.54	13.15
GDI	Gardner Denver Holdings Inc	Technology	Industrial Machinery/Components	0	-1.13	0	195923700	0	0.72	2.71	4.72
GDL	The Gdl Fund			0	0	0	0	0	0	0	0
GDL-B	The Gdl Fund Series B Cumulativ			0	0	0	0	0	0	0	0
GDO	Western Asset Global Corporate Defined			0	0	0	0	0	0	0	0
GDOT	Green Dot Corp	Finance	Finance: Consumer Services	48.42	1.18	0	50403940	0	1.55	3.59	3.96
GDV	Gabelli Dividend	Finance	Closed-End Fund - Debt	0	2.59	0	0	0	0	0	0
GDV-A	Gabelli Dv			0	0	0	0	0	0	0	0
GDV-D	Gabelli Pref D			0	0	0	0	0	0	0	0
GDV-G	Gabelli Dividend & Income Trust			0	0	0	0	0	0	0	0
GE	General Electric Company	Energy	Consumer Electronics/Appliances	25.32	0.82	4.5	8658008000	0.96	1.99	1.55	2.49
GEB	General Electric Capital Corpo			0	0	0	0	0	0	0	0
GEF	Greif Bros. Corp	Consumer Durables	Containers/Packaging	28.9	1.96	2.96	47786990	1.68	2.28	0.77	2.63
GEF.B	Greif Bros. Corp			0	0	0	0	0	0	0	0
GEH	General Electric Capital Corpo			0	0	0	25299810	0	0	0.024	0
GEK	General Electric Capital Corpo			0	0	0	30157130	0	0	0.03	0
GEL	Genesis Energy LP	Energy	Oil Refining/Marketing	24.77	0.97	8.52	122500000	2	11.3	1.68	1.33
GEN	Genesis Healthcare Inc	Public Utilities	Electric Utilities: Central	0	-1.91	0	94720000	0	-0.08	0.02	0
GEO	Geo Group Inc	Consumer Services	Diversified Commercial Services	18.06	1.43	7.38	122330100	1.88	1.34	1.38	2.54
GER	Goldman Sachs MLP Energy Renai	Finance	Finance: Consumer Services	0	264.72	0	0	0	0	0	0
GES	Guess Inc	Consumer Non-Durables	Apparel	154.63	0.11	5.29	83233540	0.9	6.55	0.63	1.48
GF	New Germany Fund	Finance	Closed-End Fund - Foreign	0	-0.04	0	0	0	0	0	0
GFA	Gafisa S.A.	Basic Industries	Homebuilding	0	-30.49	0.26	13533120	0.02	0	0.48	0.28
GFF	Griffon Corp	Capital Goods	Building Products	29.75	0.76	1.06	41682040	0.24	2.42	0.49	2.4
GFI	Gold Fields Ltd	Basic Industries	Precious Metals	32.38	0.12	1.56	822784800	0.06	0	1.16	0.98
GFY	Western Asset Variable Rate Strategic	Finance	Closed-End Fund - Debt	0	2.08	0	0	0	0	0	0
GG	Goldcorp Inc	Basic Industries	Precious Metals	24.04	0.55	0.62	864885500	0.08	0.59	3.18	0.81
GGB	Gerdau S.A.	Capital Goods	Steel/Iron Ore	0	-0.38	0.73	1709039000	0.03	0	0.55	0.76
GGG	Graco Inc	Capital Goods	Fluid Controls	84.31	1.58	1.08	55994580	1.44	2.6	5.35	11.47
GGM	Guggenheim Credit Allocation F			0	0	0	0	0	0	0	0
GGP	Ggp Inc	Consumer Services	Real Estate Investment Trusts	16.74	1.19	4.3	881202900	0.88	6.41	7.17	2.2
GGP-A	Ggp Inc Prf A			0	0	0	0	0	0	0	0
GGT	Gabelli Global Multi-Media Trust	Finance	Closed-End Fund - Debt	0	0.598	0	0	0	0	0	0
GGT-B	Gabelli Global Multi-Media Trus			0	0	0	0	0	0	0	0
GGT-E	Gabelli Multimedia Trust Inc Pfd Ser E			0	0	0	0	0	0	0	0
GGZ	Gabelli Global Small and Mid CA			0	0	0	0	0	0	0	0
GGZ-A	Gabelli Global Small and Mid CA			0	0	0	0	0	0	0	0
GHC	Graham Holdings Company			24.31	23.66	0.9	5598053	5.08	0	1.26	1.25
GHL	Greenhill & Co. Inc	Finance	Investment Bankers/Brokers/Service	14.79	1.31	7.51	29638240	1.4	-10.74	1.85	1.97
GHM	Graham Corp			32.42	0.6	1.84	9767775	0.36	5.18	2.12	1.67
GHY	Prudential Global Short Durati			0	0	0	0	0	0	0	0
GIB	CGI Group	Consumer Services	Professional Services	18.1	2.96	0	295280700	0	4.24	1.77	2.88
GIG	Gigcapital Inc. Common Stock			0	0	0	0	0	0	0	0
GIG.P	Gig Capital Rt Rights			0	0	0	0	0	0	0	0
GIG.U	Gigcapital Inc Unit			0	0	0	0	0	0	0	0
GIG.W	Gig Capital WT Warrant			0	0	0	0	0	0	0	0
GIL	Gildan Activewear	Consumer Non-Durables	Apparel	18.81	1.65	1.21	224332100	0.37	1.22	2.59	3.32
GIM	Templeton Global	Finance	Closed-End Fund - Foreign	0	0.01	0	0	0	0	0	0
GIS	General Mills	Consumer Non-Durables	Packaged Foods	18.48	2.79	3.79	568353700	1.96	2.81	1.9	7.53
GJH	Strats Sm Trust For United States Cellular Corp	Finance	Finance: Consumer Services	0	0	0	0	0	0	0	0
GJO	Strats Sm Trust For Wal-Mart Stores Inc Securiti	Finance	Finance: Consumer Services	0	0	0	559091	0	0	0	0
GJP	Strats Sm Trust For Dominion Resources Inc Secur			0	0	0	380786	0	0	0	0
GJR	Strats Sm Trust For The Procter & Gamble Co Secu			0	0	0	1320091	0	0	0	0
GJS	Strats Sm Trust For Goldman Sachs Group Securiti	Finance	Finance: Consumer Services	0	0	0	1315908	0	0	0	0
GJT	Strats Sm Trust For Allstate Corp Securities Ser	Finance	Finance: Consumer Services	0	0	0	1399752	0	0	0	0
GJV	Strats Sm Trust For News Corp Securities Series	Finance	Finance: Consumer Services	0	0	0	1320077	0	0	0	0
GKOS	Glaukos Corp			0	-0.04	0	34375000	0	-14.23	8.4	9.34
GLO-A	Gaslog Partners LP 8.625% Series A			0	0	0	0	0	0	0	0
GLO-B	Gaslog Partners LP Perp Pref Unit Ser B Fixed/Fl			0	0	0	0	0	0	0	0
GLO-G	Gaslog Partners LP 8.75% Series A			0	0	0	0	0	0	0	0
GLOB	Globant S.A.			45.6	0.83	0	34920640	0	1.53	3.72	5.72
GLOG	Gaslog Ltd			0	-0.08	3.3	80466470	0.56	5.44	2.63	1.43
GLOP	Gaslog Partners LP			12.06	2	8.63	39464030	2.04	3.12	3.92	1.3
GLP	Global Partners LP	Energy	Oil Refining/Marketing	0	-4.74	10.45	33553930	1.85	-0.61	0.07	1.52
GLT	Glatfelter	Basic Industries	Paper	90.33	0.21	2.73	43582900	0.52	1.79	0.52	1.2
GLW	Corning Inc	Basic Industries	Telecommunications Equipment	14.07	2.24	1.96	903205300	0.62	2.26	2.91	1.82
GM	General Motors Company	Capital Goods	Auto Manufacturing	7.76	5.75	3.36	1457213000	1.52	1.46	0.39	1.49
GM.B	General Mtrs			0	0	0	0	0	0	0	0
GME	Gamestop Corp	Consumer Services	Electronics Distribution	5.82	3.32	7.79	101344400	1.52	0.49	0.23	0.85
GMED	Globus Medical Inc			28.28	1.11	0	96208980	0	2.32	5.03	3.31
