RESULT_COUNT: 7694,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
CAAP,CAAP:UN,BBG00JFCJ8C4,2018-09-04,9.11,9.15,8.04,8.2,266674.0,0.0,1.0,9.11,9.15,8.04,8.2,266674.0,1
LILA,LILA:UW,BBG00JHP6H64,2018-09-04,19.63,19.87,19.31,19.81,115867.0,0.0,1.0,19.63,19.87,19.31,19.81,115867.0,1
LILAK,LILAK:UW,BBG00JKWHZT8,2018-09-04,19.53,19.76,19.08,19.72,379020.0,0.0,1.0,19.53,19.76,19.08,19.72,379020.0,1
LX,LX:UW,BBG00J7KGQN6,2018-09-04,11.61,11.68,11.551,11.62,252721.0,0.0,1.0,11.61,11.68,11.551,11.62,252721.0,1
IPIC,IPIC:UW,BBG00JM9CLF8,2018-09-04,6.58,6.973,6.531,6.94,2165.0,0.0,1.0,6.58,6.973,6.531,6.94,2165.0,1
OSS,OSS:UW,BBG000BFKT34,2018-09-04,3.66,3.66,3.38,3.545,3945.0,0.0,1.0,3.66,3.66,3.38,3.545,3945.0,1
ESTR,ESTR:UW,BBG00HS81J29,2018-09-04,6.22,6.285,6.0,6.01,9839.0,0.0,1.0,6.22,6.285,6.0,6.01,9839.0,1
AGS,AGS:UN,BBG00JKZPFY0,2018-09-04,31.89,32.8,31.495,31.65,339483.0,0.0,1.0,31.89,32.8,31.495,31.65,339483.0,1
EYEN,EYEN:UW,BBG00JKZRCH4,2018-09-04,5.12,5.137,5.0,5.0,7014.0,0.0,1.0,5.12,5.137,5.0,5.0,7014.0,1
ADT,ADT:UN,BBG00JLZ5SD6,2018-09-04,8.96,9.25,8.83,9.19,1721672.0,0.0,1.0,8.96,9.25,8.83,9.19,1721672.0,1.0
DNJR,DNJR:UW,BBG00JM2HVP5,2018-09-04,7.67,8.56,7.51,7.53,4350.0,0.0,1.0,7.67,8.56,7.51,7.53,4350.0,1
PAGS,PAGS:UN,BBG00JM7QBV1,2018-09-04,28.5,28.86,27.18,28.33,2959737.0,0.0,1.0,28.5,28.86,27.18,28.33,2959737.0,1
XKST,XKST:UP,BBG00JHP5PL0,2018-09-04,30.92,30.52,30.52,30.614,247.0,0.0,1.0,30.92,30.52,30.52,30.614,247.0,1
XKII,XKII:UP,BBG00JHNYB34,2018-09-04,31.49,31.15,31.15,31.25,183.0,0.0,1.0,31.49,31.15,31.15,31.25,183.0,1
XKFS,XKFS:UP,BBG00JHP6249,2018-09-04,35.7,35.568,35.41,35.56,1614.0,0.0,1.0,35.7,35.568,35.41,35.56,1614.0,1
NTR,NTR:UN,BBG00JM9XLR2,2018-09-04,55.78,55.96,55.06,55.33,1397368.0,0.0,1.0,55.78,55.96,55.06,55.33,1397368.0,1
GTES,GTES:UN,BBG00JM9V768,2018-09-04,18.18,18.4,18.03,18.35,167705.0,0.0,1.0,18.18,18.4,18.03,18.35,167705.0,1
MNLO,MNLO:UW,BBG00JN3X438,2018-09-04,7.54,7.88,7.54,7.71,283109.0,0.0,1.0,7.54,7.88,7.54,7.71,283109.0,1
SLDB,SLDB:UW,BBG00JN4KQS4,2018-09-04,42.59,45.804,42.316,44.88,114320.0,0.0,1.0,42.59,45.804,42.316,44.88,114320.0,1
TORC,TORC:UW,BBG00JRNTS87,2018-09-04,11.96,13.4,11.94,13.335,176495.0,0.0,1.0,11.96,13.4,11.94,13.335,176495.0,1
MOTS,MOTS:UW,BBG00JPRS4N7,2018-09-04,6.4,7.4,6.4,7.1,182973.0,0.0,1.0,6.4,7.4,6.4,7.1,182973.0,1
WP,WP:UN,BBG0027Y18R5,2018-09-04,97.75,98.61,97.5,98.57,2194270.0,0.0,1.0,97.75,98.61,97.5,98.57,2194270.0,1
AEB,AEB:UN,BBG000008JX2,2018-09-04,25.05,25.069,24.8,25.0,6897.0,0.0,1.0,25.05,25.069,24.8,25.0,6897.0,1
AEH,AEH:UN,BBG0000089F4,2018-09-04,25.87,25.882,25.76,25.77,39868.0,0.0,1.0,25.87,25.882,25.76,25.77,39868.0,1
TDI,TDI:UN,BBG0000087P7,2018-09-04,25.24,25.311,25.25,25.28,2846.0,0.0,1.0,25.24,25.311,25.25,25.28,2846.0,1
FNCB,FNCB:UW,BBG000BP3YP6,2018-09-04,8.4,8.49,8.16,8.49,5380.0,0.0,1.0,8.4,8.49,8.16,8.49,5380.0,1
VTSI,VTSI:UW,BBG000PJ0TV2,2018-09-04,5.35,5.459,5.25,5.34,27091.0,0.0,1.0,5.35,5.459,5.25,5.34,27091.0,1
AED,AED:UN,BBG000008JW3,2018-09-04,26.06,26.06,25.85,25.99,24200.0,0.0,1.0,26.06,26.06,25.85,25.99,24200.0,1
ISG,ISG:UN,BBG000008FC3,2018-09-04,25.64,25.7,25.61,25.63,24623.0,0.0,1.0,25.64,25.7,25.61,25.63,24623.0,1
TVC,TVC:UN,BBG000006564,2018-09-04,25.22,25.22,25.0,25.21,26829.0,0.0,1.0,25.22,25.22,25.0,25.21,26829.0,1
TVE,TVE:UN,BBG000006920,2018-09-04,24.38,24.7,24.36,24.7,39496.0,0.0,1.0,24.38,24.7,24.36,24.7,39496.0,1
JSM,JSM:UW,BBG000007JK7,2018-09-04,23.5,23.989,22.5,23.5,14270.0,0.0,1.0,23.5,23.989,22.5,23.5,14270.0,1
AFC,AFC:UN,BBG000003SZ5,2018-09-04,25.74,25.9,25.6,25.6,23966.0,0.0,1.0,25.74,25.9,25.6,25.6,23966.0,1
OPBK,OPBK:UW,BBG000HVX1F7,2018-09-04,12.06,12.188,12.06,12.125,181914.0,0.0,1.0,12.06,12.188,12.06,12.125,181914.0,1
TDJ,TDJ:UN,BBG001LH51M4,2018-09-04,25.49,25.47,25.433,25.45,8886.0,0.0,1.0,25.49,25.47,25.433,25.45,8886.0,1
UZA,UZA:UN,BBG001P8FFJ2,2018-09-04,25.57,25.624,25.49,25.57,12578.0,0.0,1.0,25.57,25.624,25.49,25.57,12578.0,1
ORGS,ORGS:UW,BBG000PPQ0D3,2018-09-04,6.32,6.335,6.003,6.03,8091.0,0.0,1.0,6.32,6.335,6.003,6.03,8091.0,1
HGH,HGH:UN,BBG002VL4N36,2018-09-04,28.41,28.44,28.29,28.4,193272.0,0.0,1.0,28.41,28.44,28.29,28.4,193272.0,1
ELJ,ELJ:UN,BBG0035F82P4,2018-09-04,25.11,25.184,25.11,25.16,4572.0,0.0,1.0,25.11,25.184,25.11,25.16,4572.0,1
SWJ,SWJ:UN,BBG0036S1N85,2018-09-04,25.5,25.51,25.45,25.51,20833.0,0.0,1.0,25.5,25.51,25.45,25.51,20833.0,1
RZA,RZA:UN,BBG00395NMQ0,2018-09-04,27.3,27.31,27.02,27.1,13490.0,0.0,1.0,27.3,27.31,27.02,27.1,13490.0,1
DTQ,DTQ:UN,BBG003FJ16Y3,2018-09-04,24.69,24.69,24.592,24.67,7096.0,0.0,1.0,24.69,24.69,24.592,24.67,7096.0,1
PJH,PJH:UN,BBG003NXC476,2018-09-04,25.24,25.24,25.15,25.2,16601.0,0.0,1.0,25.24,25.24,25.15,25.2,16601.0,1
DUKH,DUKH:UN,BBG003TC8K93,2018-09-04,25.28,25.359,25.17,25.17,15394.0,0.0,1.0,25.28,25.359,25.17,25.17,15394.0,1
NSS,NSS:UN,BBG003TR9690,2018-09-04,25.88,25.9,25.74,25.78,67322.0,0.0,1.0,25.88,25.9,25.74,25.78,67322.0,1
JMPB,JMPB:UN,BBG003WMR1F1,2018-09-04,25.62,25.58,25.51,25.552,956.0,0.0,1.0,25.62,25.58,25.51,25.552,956.0,1
SGZA,SGZA:UN,BBG0043NPT06,2018-09-04,25.14,25.185,25.07,25.07,7382.0,0.0,1.0,25.14,25.185,25.07,25.07,7382.0,1
VTRB,VTRB:UN,BBG0046HBR05,2018-09-04,25.01,25.121,25.04,25.06,6052.0,0.0,1.0,25.01,25.121,25.04,25.06,6052.0,1
PPX,PPX:UN,BBG0047DXSZ9,2018-09-04,25.28,25.4,25.25,25.29,10451.0,0.0,1.0,25.28,25.4,25.25,25.29,10451.0,1
PRH,PRH:UN,BBG004731KH3,2018-09-04,25.1,25.13,25.08,25.1,30030.0,0.0,1.0,25.1,25.13,25.08,25.1,30030.0,1
AIW,AIW:UN,BBG004H8DQY6,2018-09-04,23.9,24.638,24.473,24.473,413.0,0.0,1.0,23.9,24.638,24.473,24.473,413.0,1
ELU,ELU:UN,BBG004KG06P2,2018-09-04,23.8,23.898,23.616,23.65,16271.0,0.0,1.0,23.8,23.898,23.616,23.65,16271.0,1
EAE,EAE:UN,BBG004MKF2M7,2018-09-04,23.99,23.99,23.73,23.97,7175.0,0.0,1.0,23.99,23.99,23.73,23.97,7175.0,1
ZBK,ZBK:UN,,2018-09-04,29.5,29.25,29.25,29.25,105.0,0.0,1.0,29.5,29.25,29.25,29.25,105.0,1
MHNC,MHNC:UN,BBG005M48W79,2018-09-04,22.55,22.875,22.18,22.77,49415.0,0.0,1.0,22.55,22.875,22.18,22.77,49415.0,1
VZA,VZA:UN,BBG005YJL2J1,2018-09-04,25.68,25.7,25.63,25.65,22938.0,0.0,1.0,25.68,25.7,25.63,25.65,22938.0,1
KMPA,KMPA:UN,BBG00610JC70,2018-09-04,25.64,25.7,25.6,25.61,2636.0,0.0,1.0,25.64,25.7,25.6,25.61,2636.0,1
SSWN,SSWN:UN,BBG0067V1YM0,2018-09-04,25.38,25.406,25.37,25.4,7341.0,0.0,1.0,25.38,25.406,25.37,25.4,7341.0,1
SBNA,SBNA:UN,BBG006G1YP58,2018-09-04,24.75,24.72,24.56,24.72,1750.0,0.0,1.0,24.75,24.72,24.56,24.72,1750.0,1
COCP,COCP:UW,BBG000V27841,2018-09-04,3.75,4.0,3.56,3.93,6621.0,0.0,1.0,3.75,4.0,3.56,3.93,6621.0,1
EZT,EZT:UN,BBG006H1LHV0,2018-09-04,26.18,26.39,25.88,26.2,5959.0,0.0,1.0,26.18,26.39,25.88,26.2,5959.0,1
AIY,AIY:UN,BBG004P64PB8,2018-09-04,25.44,25.45,25.381,25.44,7895.0,0.0,1.0,25.44,25.45,25.381,25.44,7895.0,1
CTY,CTY:UN,BBG004K94QF1,2018-09-04,22.6,22.95,22.58,22.95,299410.0,0.0,1.0,22.6,22.95,22.58,22.95,299410.0,1
MCV,MCV:UN,BBG00491QSV5,2018-09-04,25.2,25.34,25.226,25.34,2880.0,0.0,1.0,25.2,25.34,25.226,25.34,2880.0,1
TCBIL,TCBIL:UW,BBG003D8SJ81,2018-09-04,25.7,26.04,25.679,25.915,10347.0,0.0,1.0,25.7,26.04,25.679,25.915,10347.0,1
TDA,TDA:UN,BBG003NVKH27,2018-09-04,24.65,24.85,24.5,24.65,11334.0,0.0,1.0,24.65,24.85,24.5,24.65,11334.0,1
TDE,TDE:UN,BBG001939SD6,2018-09-04,25.35,25.35,25.25,25.33,13316.0,0.0,1.0,25.35,25.35,25.25,25.33,13316.0,1
THGA,THGA:UN,BBG004C3Q4G7,2018-09-04,25.36,25.59,25.48,25.53,13038.0,0.0,1.0,25.36,25.59,25.48,25.53,13038.0,1
GFNSL,GFNSL:UW,BBG006MD4F23,2018-09-04,25.66,25.66,25.66,25.66,255.0,0.0,1.0,25.66,25.66,25.66,25.66,255.0,1
HSDT,HSDT:UW,BBG006QSQZC7,2018-09-04,10.18,10.319,10.01,10.205,38531.0,0.0,1.0,10.18,10.319,10.01,10.205,38531.0,1
HTGX,HTGX:UN,BBG006SCKWR7,2018-09-04,25.24,25.38,25.32,25.36,4344.0,0.0,1.0,25.24,25.38,25.32,25.36,4344.0,1
AFGE,AFGE:UN,BBG0074FQ3Z3,2018-09-04,25.94,26.09,25.996,26.07,4119.0,0.0,1.0,25.94,26.09,25.996,26.07,4119.0,1
SLTB,SLTB:UN,BBG0073XQ1S7,2018-09-04,25.2,25.2,25.17,25.2,2757.0,0.0,1.0,25.2,25.2,25.17,25.2,2757.0,1
CTV,CTV:UN,BBG00766T8Y8,2018-09-04,24.9,25.05,24.9,24.98,110392.0,0.0,1.0,24.9,25.05,24.9,24.98,110392.0,1
COWNL,COWNL:UW,BBG0078001F6,2018-09-04,25.14,25.14,25.03,25.05,23672.0,0.0,1.0,25.14,25.14,25.03,25.05,23672.0,1
TCRX,TCRX:UN,BBG007JV0WS4,2018-09-04,25.53,25.53,25.527,25.53,1200.0,0.0,1.0,25.53,25.53,25.527,25.53,1200.0,1
DSXN,DSXN:UN,BBG008VJM984,2018-09-04,25.45,25.87,25.7,25.87,8784.0,0.0,1.0,25.45,25.87,25.7,25.87,8784.0,1
AFSS,AFSS:UN,BBG009DFBM01,2018-09-04,24.45,24.593,24.41,24.41,10814.0,0.0,1.0,24.45,24.593,24.41,24.41,10814.0,1
NGHCZ,NGHCZ:UW,BBG009S3N9V4,2018-09-04,25.47,25.537,25.47,25.47,716.0,0.0,1.0,25.47,25.537,25.47,25.47,716.0,1
GBLIZ,GBLIZ:UW,BBG009R4XL09,2018-09-04,25.71,25.71,25.71,25.71,200.0,0.0,1.0,25.71,25.71,25.71,25.71,200.0,1
AFST,AFST:UN,BBG009ZC9G82,2018-09-04,25.3,25.39,25.05,25.38,13514.0,0.0,1.0,25.3,25.39,25.05,25.38,13514.0,1
CTZ,CTZ:UN,BBG009ZZP382,2018-09-04,24.6,24.709,24.54,24.58,113043.0,0.0,1.0,24.6,24.709,24.54,24.58,113043.0,1
SOJA,SOJA:UN,BBG00B4QWKV9,2018-09-04,26.15,26.19,26.08,26.15,61350.0,0.0,1.0,26.15,26.19,26.08,26.15,61350.0,1
AIC,AIC:UN,BBG0088NM749,2018-09-04,24.0,24.031,23.79,23.91,5501.0,0.0,1.0,24.0,24.031,23.79,23.91,5501.0,1
EAB,EAB:UN,BBG003PMJ006,2018-09-04,24.38,24.43,24.35,24.36,17393.0,0.0,1.0,24.38,24.43,24.35,24.36,17393.0,1
ENJ,ENJ:UN,BBG003NVGBC4,2018-09-04,24.66,24.475,24.36,24.46,3019.0,0.0,1.0,24.66,24.475,24.36,24.46,3019.0,1
AFGH,AFGH:UN,BBG00BDQ5L74,2018-09-04,25.63,25.63,25.44,25.57,9731.0,0.0,1.0,25.63,25.63,25.44,25.57,9731.0,1
UZC,UZC:UN,BBG00BGLK4F4,2018-09-04,26.2,26.202,25.93,26.075,20530.0,0.0,1.0,26.2,26.202,25.93,26.075,20530.0,1
TCRZ,TCRZ:UN,BBG00BN521Q5,2018-09-04,25.69,25.79,25.739,25.79,3597.0,0.0,1.0,25.69,25.79,25.739,25.79,3597.0,1
PBB,PBB:UN,BBG00BLVWJ60,2018-09-04,25.26,25.26,25.18,25.19,39474.0,0.0,1.0,25.26,25.26,25.18,25.19,39474.0,1
MCX,MCX:UN,BBG00BNS8BC2,2018-09-04,25.29,25.363,25.32,25.363,700.0,0.0,1.0,25.29,25.363,25.32,25.363,700.0,1
CTAA,CTAA:UN,BBG00C08JL71,2018-09-04,25.5,25.72,25.39,25.62,80808.0,0.0,1.0,25.5,25.72,25.39,25.62,80808.0,1
BOFIL,,BBG00CC01409,2018-09-04,25.9,25.9,25.9,25.9,313.0,0.0,1.0,25.9,25.9,25.9,25.9,313.0,1
EBAYL,EBAYL:UW,BBG00C9XWNF9,2018-09-04,26.22,26.29,26.2,26.24,50859.0,0.0,1.0,26.22,26.29,26.2,26.24,50859.0,1
ENO,ENO:UN,BBG00CGDKVL3,2018-09-04,26.48,26.55,26.3,26.5,41152.0,0.0,1.0,26.48,26.55,26.3,26.5,41152.0,1
LMHA,,BBG00CDYK500,2018-09-04,26.4,26.4,26.28,26.34,14280.0,0.0,1.0,26.4,26.4,26.28,26.34,14280.0,1
NEWTZ,NEWTZ:UW,BBG00B0SHJH5,2018-09-04,25.46,25.49,25.455,25.47,3835.0,0.0,1.0,25.46,25.49,25.455,25.47,3835.0,1
GMTA,GMTA:UN,BBG00CW1S8D3,2018-09-04,25.17,25.22,25.04,25.04,16266.0,0.0,1.0,25.17,25.22,25.04,25.04,16266.0,1
DTJ,DTJ:UN,BBG00CZHK3V4,2018-09-04,24.56,24.64,24.5,24.51,25557.0,0.0,1.0,24.56,24.64,24.5,24.51,25557.0,1
WALA,WALA:UN,BBG00D2QH5W6,2018-09-04,25.65,25.78,25.612,25.75,4397.0,0.0,1.0,25.65,25.78,25.612,25.75,4397.0,1
BOKFL,,BBG00D5QV977,2018-09-04,25.09,25.18,25.0,25.0,10746.0,0.0,1.0,25.09,25.18,25.0,25.0,10746.0,1
TANNZ,TANNZ:UW,BBG00B44LPW8,2018-09-04,24.42,24.94,24.42,24.94,24600.0,0.0,1.0,24.42,24.94,24.42,24.94,24600.0,1
TANNL,TANNL:UW,BBG007LP3582,2018-09-04,24.0,24.78,23.92,24.18,131579.0,0.0,1.0,24.0,24.78,23.92,24.18,131579.0,1
SNHNL,SNHNL:UW,BBG00C6LWHT6,2018-09-04,26.17,26.199,25.93,26.18,10767.0,0.0,1.0,26.17,26.199,25.93,26.18,10767.0,1
DRUA,DRUA:UN,BBG00DB5GNR0,2018-09-04,24.52,24.52,24.26,24.26,50078.0,0.0,1.0,24.52,24.52,24.26,24.26,50078.0,1
MHLA,MHLA:UN,BBG00D20LFR2,2018-09-04,19.27,19.5,18.86,18.93,26652.0,0.0,1.0,19.27,19.5,18.86,18.93,26652.0,1
LMHB,LMHB:UN,BBG00DJ9KSR8,2018-09-04,24.8,24.81,24.75,24.79,56786.0,0.0,1.0,24.8,24.81,24.75,24.79,56786.0,1
EAI,EAI:UN,BBG00DKL54F2,2018-09-04,24.59,24.59,24.36,24.4,39749.0,0.0,1.0,24.59,24.59,24.36,24.4,39749.0,1
ELC,ELC:UN,BBG00DKPVV28,2018-09-04,24.54,24.54,24.27,24.27,17571.0,0.0,1.0,24.54,24.54,24.27,24.27,17571.0,1
MDLX,MDLX:UN,BBG00DJBY4W5,2018-09-04,24.43,24.45,24.4,24.402,2020.0,0.0,1.0,24.43,24.45,24.4,24.402,2020.0,1
CTBB,CTBB:UN,BBG00DL95T81,2018-09-04,23.45,23.54,23.35,23.47,270270.0,0.0,1.0,23.45,23.54,23.35,23.47,270270.0,1
SOJB,SOJB:UN,BBG00DSL72S2,2018-09-04,24.69,24.69,24.62,24.62,45829.0,0.0,1.0,24.69,24.69,24.62,24.62,45829.0,1
RZB,RZB:UN,BBG00D0XDNY6,2018-09-04,25.81,25.899,25.77,25.83,26042.0,0.0,1.0,25.81,25.899,25.77,25.83,26042.0,1
RILYL,RILYL:UW,BBG00F470746,2018-09-04,25.52,25.62,25.504,25.61,25526.0,0.0,1.0,25.52,25.62,25.504,25.61,25526.0,1
EMP,EMP:UN,BBG00DS53GM6,2018-09-04,24.9,24.9,24.52,24.55,15823.0,0.0,1.0,24.9,24.9,24.52,24.55,15823.0,1
DTY,DTY:UN,BBG00FFFM1V5,2018-09-04,26.01,26.05,25.93,25.93,55370.0,0.0,1.0,26.01,26.05,25.93,25.93,55370.0,1
SAB,SAB:UN,BBG00FJHKH53,2018-09-04,25.9,26.09,26.042,26.09,4439.0,0.0,1.0,25.9,26.09,26.042,26.09,4439.0,1
MDLQ,MDLQ:UN,BBG00FRQ96J6,2018-09-04,25.04,25.1,25.02,25.065,14758.0,0.0,1.0,25.04,25.1,25.02,25.065,14758.0,1
OBSV,OBSV:UW,BBG00FPDNKZ2,2018-09-04,12.9,13.5,12.9,13.25,27174.0,0.0,1.0,12.9,13.5,12.9,13.25,27174.0,1
ARD,ARD:UN,BBG00FBDK2C5,2018-09-04,15.95,16.2,15.95,16.07,17449.0,0.0,1.0,15.95,16.2,15.95,16.07,17449.0,1
GOOS,GOOS:UN,BBG00G41B914,2018-09-04,60.63,60.76,58.34,60.21,640018.0,0.0,1.0,60.63,60.76,58.34,60.21,640018.0,1
GBLIL,GBLIL:UW,BBG00G759BV7,2018-09-04,26.05,26.09,25.823,26.04,6988.0,0.0,1.0,26.05,26.09,25.823,26.04,6988.0,1
SBBC,SBBC:UN,BBG00GBQL8H5,2018-09-04,25.24,25.23,25.19,25.19,4061.0,0.0,1.0,25.24,25.23,25.19,25.19,4061.0,1
AJXA,AJXA:UN,BBG00GH3MP63,2018-09-04,25.49,25.63,25.49,25.63,138.0,0.0,1.0,25.49,25.63,25.49,25.63,138.0,1
CTDD,,BBG00GGWSZ35,2018-09-04,24.38,24.6,24.34,24.59,240517.0,0.0,1.0,24.38,24.6,24.34,24.59,240517.0,1
URGN,URGN:UW,BBG00GFCC613,2018-09-04,48.0,48.81,47.12,48.16,16807.0,0.0,1.0,48.0,48.81,47.12,48.16,16807.0,1
NXE,NXE:UA,BBG004WG63P0,2018-09-04,1.96,1.96,1.88,1.905,634076.0,0.0,1.0,1.96,1.96,1.88,1.905,634076.0,1
CPTAL,CPTAL:UW,BBG00GP21QX7,2018-09-04,25.14,25.219,25.219,25.14,268.0,0.0,1.0,25.14,25.219,25.219,25.14,268.0,1
RILYZ,RILYZ:UW,BBG00GSQTJN8,2018-09-04,25.39,25.416,25.343,25.41,6048.0,0.0,1.0,25.39,25.416,25.343,25.41,6048.0,1
NBRV,NBRV:UW,BBG00GGS47D1,2018-09-04,2.54,2.54,2.45,2.48,461303.0,0.0,1.0,2.54,2.54,2.45,2.48,461303.0,1
TPVY,TPVY:UN,BBG00H4BWW61,2018-09-04,25.39,25.703,25.5,25.62,7744.0,0.0,1.0,25.39,25.703,25.5,25.62,7744.0,1
GOVNI,GOVNI:UW,BBG00CXJXZG4,2018-09-04,25.3,25.369,25.3,25.33,14835.0,0.0,1.0,25.3,25.369,25.3,25.33,14835.0,1
ECCY,,BBG00HC51WX9,2018-09-04,26.09,26.09,25.805,25.9,15337.0,0.0,1.0,26.09,26.09,25.805,25.9,15337.0,1
SLDA,SLDA:UN,BBG00HD3T1G0,2018-09-04,26.25,26.4,26.4,26.4,10896.0,0.0,1.0,26.25,26.4,26.4,26.4,10896.0,1
KCAPL,KCAPL:UW,BBG00HDL6G81,2018-09-04,25.45,25.45,25.403,25.45,10144.0,0.0,1.0,25.45,25.45,25.403,25.45,10144.0,1
HCAPZ,HCAPZ:UW,BBG00HJ8WTT4,2018-09-04,25.32,25.46,25.321,25.46,3546.0,0.0,1.0,25.32,25.46,25.321,25.46,3546.0,1
GECCL,GECCL:UW,BBG00HPS6BY5,2018-09-04,25.76,25.76,25.65,25.65,1589.0,0.0,1.0,25.76,25.76,25.65,25.65,1589.0,1
GPJA,GPJA:UN,BBG00HS213T8,2018-09-04,24.34,24.54,24.34,24.53,21277.0,0.0,1.0,24.34,24.54,24.34,24.53,21277.0,1
HTFA,HTFA:UN,BBG00HTM5MW3,2018-09-04,25.48,25.66,25.55,25.56,2094.0,0.0,1.0,25.48,25.66,25.55,25.56,2094.0,1
SFB,SFB:UN,BBG00HTSQRB9,2018-09-04,24.85,24.86,24.76,24.76,4703.0,0.0,1.0,24.85,24.86,24.76,24.76,4703.0,1
OSLE,OSLE:UN,BBG003GVQB40,2018-09-04,25.31,25.42,25.26,25.26,1851.0,0.0,1.0,25.31,25.42,25.26,25.26,1851.0,1
OCSLL,OCSLL:UW,BBG004D81Y49,2018-09-04,24.75,24.85,24.75,24.85,1148.0,0.0,1.0,24.75,24.85,24.75,24.85,1148.0,1
SSWA,SSWA:UN,BBG00HVZ6DP8,2018-09-04,25.08,25.17,25.055,25.11,7394.0,0.0,1.0,25.08,25.17,25.055,25.11,7394.0,1
NWS,,BBG000MNYCK8,2018-09-04,13.65,13.75,13.35,13.375,421462.0,0.0,1.0,13.65,13.75,13.35,13.375,421462.0,1
HOPE,,BBG00J7K27K6,2018-09-04,17.43,17.66,17.39,17.525,478815.0,0.0,1.0,17.43,17.66,17.39,17.525,478815.0,1
CSA,,BBG0013RCXW3,2018-09-04,51.28,51.36,51.02,51.36,11038.0,0.0,1.0,51.28,51.36,51.02,51.36,11038.0,1
TBB,TBB:UN,BBG00J2JZLQ1,2018-09-04,25.14,25.14,24.981,24.99,175162.0,0.0,1.0,25.14,25.14,24.981,24.99,175162.0,1
IFRX,IFRX:UW,BBG00HZ6PLC3,2018-09-04,33.48,33.48,32.5,33.0,41611.0,0.0,1.0,33.48,33.48,32.5,33.0,41611.0,1
SBLKZ,SBLKZ:UW,BBG00J4XMR61,2018-09-04,25.51,25.8,25.51,25.6,3620.0,0.0,1.0,25.51,25.8,25.51,25.6,3620.0,1
ZOM,ZOM:UA,BBG00DGZC7Y0,2018-09-04,2.12,2.15,2.05,2.06,12210.0,0.0,1.0,2.12,2.15,2.05,2.06,12210.0,1
LTSL,LTSL:UN,BBG00J778QD5,2018-09-04,24.19,24.319,24.11,24.157,14136.0,0.0,1.0,24.19,24.319,24.11,24.157,14136.0,1
SOJC,SOJC:UN,BBG00J89QHK2,2018-09-04,24.5,24.5,24.42,24.45,34181.0,0.0,1.0,24.5,24.5,24.42,24.45,34181.0,1
JMPD,JMPD:UN,BBG00JB4W2Q9,2018-09-04,25.12,25.364,25.28,25.364,1600.0,0.0,1.0,25.12,25.364,25.28,25.364,1600.0,1
DTW,DTW:UN,BBG00J7B27C5,2018-09-04,24.84,24.84,24.6,24.69,14446.0,0.0,1.0,24.84,24.84,24.6,24.69,14446.0,1
RILYG,RILYG:UW,BBG00JFFF939,2018-09-04,25.28,25.388,25.03,25.03,4872.0,0.0,1.0,25.28,25.388,25.03,25.03,4872.0,1
COWNZ,COWNZ:UW,BBG00JF72LQ9,2018-09-04,25.48,25.51,25.33,25.45,8807.0,0.0,1.0,25.48,25.51,25.33,25.45,8807.0,1
CSWCL,CSWCL:UW,BBG00JGMNH54,2018-09-04,25.5,25.55,25.474,25.53,5896.0,0.0,1.0,25.5,25.55,25.474,25.53,5896.0,1
NTR,NTR:UN,BBG00JM9XLN6,2018-09-04,55.78,55.96,55.06,55.33,1397368.0,0.0,1.0,55.78,55.96,55.06,55.33,1397368.0,1
SHYL,SHYL:UP,BBG00JQ1CRM0,2018-09-04,49.49,49.5,49.46,49.477,3092.0,0.0,1.0,49.49,49.5,49.46,49.477,3092.0,1
HYDW,HYDW:UP,BBG00JQCHV51,2018-09-04,48.89,49.001,48.89,49.001,0.0,0.0,1.0,48.89,49.001,48.89,49.001,0.0,1
HYUP,HYUP:UP,BBG00JQCFTK1,2018-09-04,49.04,49.04,48.879,48.879,0.0,0.0,1.0,49.04,49.04,48.879,48.879,0.0,1
PRID,PRID:UP,BBG00JPRLW70,2018-09-04,27.0,27.0,26.852,26.852,0.0,0.0,1.0,27.0,27.0,26.852,26.852,0.0,1
CEF,CEF:UP,BBG00JPZ8T47,2018-09-04,11.56,11.64,11.55,11.635,805814.0,0.0,1.0,11.56,11.64,11.55,11.635,805814.0,1
KORP,KORP:UP,BBG00JQ09CC0,2018-09-04,48.89,48.89,48.701,48.701,0.0,0.0,1.0,48.89,48.89,48.701,48.701,0.0,1
VALQ,VALQ:UP,BBG00JQ0D816,2018-09-04,41.69,41.69,41.568,41.568,10780.0,0.0,1.0,41.69,41.69,41.568,41.568,10780.0,1
AVYA,AVYA:UN,BBG001QYK8T3,2018-09-04,23.2,23.23,22.07,22.205,1106773.0,0.0,1.0,23.2,23.23,22.07,22.205,1106773.0,1
HNDL,HNDL:UW,BBG00JRGTR66,2018-09-04,24.39,24.39,24.28,24.36,5974.0,0.0,1.0,24.39,24.39,24.28,24.36,5974.0,1
GIG,GIG:UN,BBG00J7STCT0,2018-09-04,9.85,9.95,9.84,9.9,3812.0,0.0,1.0,9.85,9.95,9.84,9.9,3812.0,1
