Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
FBMS	First Bancshs [Ms]	Finance	Major Banks	31.29	1.01	0.47	9144937	0.15	0	4.46	1.7
FBNC	First Bancorp [Nc]	Finance	Major Banks	25.92	1.43	0.87	24677960	0.32	1.71	5.11	1.81
FBNK	First Connecticut BA			23.13	1.16	2.07	15131100	0.56	2	4.73	1.52
FBSS	Fauquier Bankshares	Finance	Major Banks	23.9622	0.868	2.37	3766010	0.48	0	3.0671	1.3567
FBZ	Brazil Alphadex Fund FT			0	0	0	0	0	0	0	0
FCA	China Alphadex Fund FT			0	0	0	0	0	0	0	0
FCAL	First Trust Exchange-Traded Fund III First Trust	Finance	Major Banks	0	0.2	0	0	0	0	0	0
FCAN	Canada Alphadex Fund FT			0	0	0	0	0	0	0	0
FCAP	First Capital Inc	Finance	Savings Institutions	16.44	2.16	2.39	3336902	0.88	0	4.16	1.53
FCBC	First Community Bksh	Finance	Major Banks	20.68	1.49	2.36	17016870	0.72	3.84	4.83	1.49
FCCO	First Community Corp	Finance	Major Banks	22.62	1.01	1.57	6697156	0.36	0	4.17	1.81
FCCY	1st Constitution Bcp	Finance	Savings Institutions	17.64	1.05	1.3	8069189	0.24	1.76	3.38	1.36
FCEF	CEF Income Opportunity ETF FT			0	0	0	0	0	0	0	0
FCEL	Fuelcell Energy Inc	Energy	Industrial Machinery/Components	0	-1.41	0	61483870	0	-0.12	1.81	1.3
FCNCA	First Citizens Bancs	Finance	Major Banks	16.25	25.51	0.34	12011580	1.4	0	3.47	1.53
FCRE	Fc Global Realty Inc			0	0	0	0	0	0	0	0
FCSC	Fibrocell Science			0	-1.96	0	14719010	0	0	144.25	0
FCVT	Ssi Strategic Convertible Securities ETF FT			0	0	0	0	0	0	0	0
FDBC	Fidelity D & D Bancorp Inc			15.99	2.22	2.29	3705071	0.83	0	3.94	1.59
FDEF	First Defiance Finl	Finance	Savings Institutions	17.76	3.11	1.82	10148990	1	1.93	4.37	1.52
FDIV	Strategic Income ETF FT			0	0	0	0	0	0	0	0
FDT	Dev Mkts Ex-US Alphadex Fund FT			0	0	0	0	0	0	0	0
FDTS	Dev Mkts Ex-US Small Cap Alphadex Fund FT			0	0	0	0	0	0	0	0
FDUS	Fidus Investment Cor			0	2.2	9.12	0	1.56	3.71	0	0
FDUSL	Fidus Investment Corporation 5.875% Notes Due 20			0	0	0	0	0	0	0	0
FEIM	Frequency Elcts Inc	Capital Goods	Electrical Products	0	-0.4	0	8728796	0	0	1.71	0.98
FELE	Franklin Electric Co	Consumer Durables	Metal Fabrications	24.7	1.84	0.94	46424640	0.43	2	2.11	3.16
FEM	Emrg Mkts Alphadex Fund FT			0	0	0	0	0	0	0	0
FEMB	Emrg Mkts Local Currency Bond ETF FT			0	0	0	0	0	0	0	0
FEMS	Emrg Mkts Small Cap Alphadex Fund FT			0	0	0	0	0	0	0	0
FENC	Fennec Pharmaceuticals Inc			0	-0.29	0	15765800	0	0	0	0
FEP	Europe Alphadex Fund FT			0	-0.66	0	0	0	0	0	0
FEUZ	Eurozone Alphadex Fund FT			0	0	0	0	0	0	0	0
FEX	Largecap Core Alphadex Fund FT			0	0	0	0	0	0	0	0
FEYE	Fireeye Inc			0	-1.99	0	182035900	0	-5.28	4.15	3.75
FFBC	First Finl Bncp [Oh]	Finance	Major Banks	18.58	1.51	2.45	62032080	0.68	1.81	5.08	1.92
FFBCW	First Fin Bcorp Wrnt	Finance	Major Banks	0	0	0	0	0	0	0	0
FFBW	Ffbw Inc			0	0	0	6612556	0	0	0	0
FFHL	Fuwei Films [Holding	Capital Goods	Specialty Chemicals	0	-2.63	0	3265873	0	0	0.2	0.23
FFIC	Flushing Finl Corp	Finance	Savings Institutions	18.19	1.72	2.33	29135040	0.72	4.24	4.65	1.69
FFIN	First Finl Bkshs Inc	Finance	Major Banks	28.64	1.62	1.64	65662000	0.76	2.74	9.94	3.45
FFIV	F5 Networks Inc	Technology	Computer Communications Equipment	20.13	6.02	0	63541840	0	1.73	3.79	6.54
FFKT	Farmers Capital BA	Finance	Major Banks	22.4	1.96	1.14	7513014	0.5	3.66	4.17	1.7
FFNW	First Financial Nort	Finance	Banks	19.24	0.9	1.64	10363270	0.28	1.9	4.69	1.23
FFWM	First Foundation			20.2	0.93	0	34462930	0	2.79	4.73	2.04
FGBI	First Gurty Banc			16.18	1.67	2.37	8007037	0.64	0	4.02	1.54
FGEN	Fibrogen Inc CS			0	-1.92	0	71198570	0	0	32.73	16.72
FGM	Germany Alphadex Fund FT			0	0	0	0	0	0	0	0
FHB	First Hawaiian Inc			18.22	1.6	2.94	139622600	0.88	4.01	6.03	1.64
FHK	Hong Kong Alphadex Fund FT			0	0	0	0	0	0	0	0
FIBK	First Interstate Ban	Finance	Major Banks	18.77	2.07	2.49	56443300	0.96	1.87	5.16	1.55
FINL	Finish Line Cl A	Consumer Services	Clothing/Shoe/Accessory Stores	0	-0.95	4.25	40193040	0.44	-2.63	0.23	0.92
FINX	G-X Fintech Thematic ETF			0	0	0	0	0	0	0	0
FISI	Financial Institut	Finance	Major Banks	16.08	2.05	2.55	14997880	0.84	2.05	3.76	1.45
FISV	Fiserv Inc	Technology	EDP Services	31.87	4.09	0	210477800	0	2.06	4.85	11.37
FITB	Fifth Third Bncp	Finance	Major Banks	14.73	1.97	2.22	736842000	0.64	1.42	3.73	1.41
FITBI	Fifth Third Bancorp			14.41	1.97	5.79	736638500	1.66	0	3.7	1.4
FIVE	Five Below Inc			38.29	1.45	0	55184850	0	1.55	2.78	8.38
FIVN	Five9 Inc			0	-0.24	0	55108610	0	-21.34	7.47	41.76
FIXD	Tcw Opportunistic Fixed Income ETF FT			0	0	0	0	0	0	0	0
FIZZ	Natl Beverage Cp	Consumer Non-Durables	Beverages (Production/Distribution)	38.248	2.491	0	46601940	0	1.47	5.084	20.241
FJP	Japan Alphadex Fund FT			0	0	0	0	0	0	0	0
FKO	South Korea Alphadex Fund FT			0	0	0	0	0	0	0	0
FKU	UK Alphadex Fund FT			0	0	0	0	0	0	0	0
FLAG	Weatherstorm Forensic Accounting	Finance	Savings & Loans	0	0	0	0	0	0	0	0
FLAT	Ipath US Treas Flattener ETN			0	0	0	0	0	0	0	0
FLDM	Fluidigm Corp	Capital Goods	Biotechnology: Laboratory Analytical Instruments	0	-2.45	0	29413620	0	0.38	1.81	7.3
FLEX	Flextronics Intl Ltd	Technology	Electrical Products	28.6	0.63	0	532518100	0	0.95	0.38	3.39
FLGT	Fulgent Genetics Inc			0	-0.75	0	17740840	0	0.85	3.32	1.24
FLIC	First of Long Isla	Finance	Major Banks	22.18	1.4	1.95	24381990	0.6	2.9	7.9	2.24
FLIR	Flir Systems Inc	Capital Goods	Industrial Machinery/Components	30.41	1.55	1.27	137163500	0.6	1.61	3.8	3.68
FLKS	Flex Pharma Inc			0	-2.13	0	17285710	0	0	32.67	1.08
FLL	Full House Rsts			0	-0.21	0	22891230	0	-2.33	0.4	1.17
FLN	Latin America Alphadex Fund FT			0	0	0	0	0	0	0	0
FLWS	1-800-Flowers.Com	Consumer Services	Other Specialty Stores	15	0.65	0	64877950	0	1.42	0.51	2.16
FLXN	Flexion Therapeutics			0	-3.11	0	31905220	0	0	0	3.08
FLXS	Flexsteel Inds	Consumer Durables	Home Furnishings	16.31	3.02	1.79	7822980	0.88	0	0.82	1.68
FMAO	Farmers & Merch Banc			30.48	1.33	1.31	9154892	0.52	0	8.04	2.76
FMB	Managed Municipal ETF FT			0	0	0	0	0	0	0	0
FMBH	First Mid Ill Bncshr			18.66	2.22	1.63	12513060	0.68	1.95	4.77	1.74
FMBI	First Midwest Bncp	Finance	Major Banks	20.09	1.17	1.74	102903500	0.4	2.53	4.31	1.29
FMCI	Forum Merger Corporation Class A			0	0	0	5559794	0	0	0	10.83
FMCIR	Forum Merger Corporation Right			0	0	0	0	0	0	0	0
FMCIU	Forum Merger Corporation Unit			0	0	0	0	0	0	0	0
FMCIW	Forum Merger Corporation Warrant			0	0	0	0	0	0	0	0
FMHI	FT Municipal High Income ETF			0	0	0	0	0	0	0	0
FMI	Foundation Medicine			0	-4.47	0	35986160	0	0	12.55	16.72
FMK	Mega Cap Alphadex Fund FT			0	0	0	0	0	0	0	0
FMNB	Farmers Natl Banc Cp			18.55	0.81	1.53	27078150	0.24	0	4.68	1.87
FNBG	Fnb Bancorp [Ca]			21.97	1.58	1.52	7362069	0.52	0	5.22	2.13
FNGN	Financial Engines	Finance	Investment Managers	56.23	0.65	0.75	63201100	0.28	1.08	5.12	2.85
FNHC	Federated Natl Hldg			0	-0.19	2	12975260	0.32	1.48	0.57	0.94
FNJN	Finjan Holdings			5.377	0.358	0	27459740	0	0	1.516	3.056
FNK	Mid Cap Value Alphadex Fund FT			0	0	0	0	0	0	0	0
FNKO	Funko Inc Class A			0	0	0	0	0	0	0	0
FNLC	First Bancorp Inc	Finance	Major Banks	18.51	1.7	3.04	10822000	0.96	0	6.22	1.92
FNSR	Finisar Corp	Technology	Semiconductors	10.26	2.13	0	113709300	0	1.12	1.74	1.57
FNTE	Fintech Acquisition Corp II			0	0	0	7765914	0	0	0	15.12
FNTEU	Fintech Acquisition Corp II Unit			0	0	0	0	0	0	0	0
FNTEW	Fintech Acquisition Corp II Warrant			0	0	0	0	0	0	0	0
FNWB	First Nw Banc			36.96	0.46	0	10975290	0	0	5.17	1.04
FNX	Mid Cap Core Alphadex Fund FT			0	0	0	0	0	0	0	0
FNY	Mid Cap Growth Alphadex Fund FT			0	0	0	0	0	0	0	0
FOGO	Fogo De Chao Cm ST			13.92	0.79	0	28235460	0	1.38	1.01	1.02
FOLD	Amicus Therapeutics	Consumer Durables	Major Pharmaceuticals	0	-1.47	0	164647200	0	-0.17	135.92	7.22
FOMX	Foamix Pharma Ord			0	-1.33	0	37425500	0	0	40.32	2.3
FONE	Nasdaq Smartphone Index Fund FT			0	-0.065	0	0	0	0	0	0
FONR	Fonar Corp	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	11.35	2.92	0	6415106	0	0	2.23	2.72
FORD	Forward Inds Inc	Consumer Non-Durables	Plastic Products	16.4871	0.07	0	8760073	0	0	0.4152	1.1936
FORK	Fuling Global Ord Sh			12.35	0.34	0	15757140	0	0	0.57	1.25
FORM	Formfactor Inc	Technology	Semiconductors	0	-0.1	0	72521250	0	0.72	2.44	2.91
FORR	Forrester Resrch	Consumer Services	Diversified Commercial Services	46.12	0.98	1.71	17732960	0.76	3.08	2.4	6.13
FORTY	Formula Sys [1985]	Technology	EDP Services	52.58	0.81	1.6	14337900	0.68	0	0.5	1.73
FOSL	Fossil Group	Consumer Non-Durables	Consumer Specialties	0	-6.75	0	48520500	0	-4.87	0.16	0.7
FOX	21st Centry Fox Class B			16.24	1.59	1.4	1850874000	0.36	1.31	1.67	3.03
FOXA	21st Centry Fox Class A			16.65	1.59	1.37	1851193000	0.36	1.56	1.71	3.1
FOXF	Fox Factory Cp			35.34	1.25	0	37351440	0	1.82	3.666	7.659
FPA	Asia Pacific Ex-Japan Alphadex Fund FT			0	0	0	0	0	0	0	0
FPAY	Flexshopper Inc			0	-2.07	0	5292162	0	0	0.37	0
FPRX	Five Prime Thera			0	-4.26	0	28080100	0	0.14	37.28	3.79
FPXI	International IPO Fund FT			0	0	0	0	0	0	0	0
FRAN	Francesca's Holdings			6.83	0.97	0	36733740	0	0.92	0.51	2.19
FRBA	First Bank			19.86	0.64	0.63	15015020	0.08	0	6.11	1.46
FRBK	Republic First Bcp	Finance	Major Banks	68.61	0.14	0	56971280	0	0	7.32	2.37
FRED	Fred's Inc	Consumer Services	Department/Specialty Retail Stores	0	-3.41	4.58	38077570	0.24	0.33	0.1	0.74
FRGI	Fiesta Restaurant Gp			0	-0.72	0	26834830	0	1.31	0.64	1.8
FRME	First Merchants Corp	Finance	Major Banks	20.05	2.19	1.64	49191530	0.72	2.73	7.28	1.83
FRPH	Frp Holdings Inc			60.34	0.74	0	10002030	0	0	13.65	2.14
FRPT	Freshpet Inc CS	Capital Goods	Industrial Specialties	0	-0.11	0	31800000	0	-7.18	3.59	5.16
FRSH	Papa Murphys Hld Com			0	-0.63	0	16965640	0	1.42	0.74	1.03
FRSX	Foresight Autonomous Holdings Ltd ADR			0	-2.64	0	16419470	0	0	0	34.25
FRTA	Forterra Inc			0	-1.27	0	64202340	0	0.61	0.2	3.19
FSAC	Federal Street Acquisition Corp			0	0	0	0	0	0	0	0
FSACU	Federal Street Acquisition Corp Unit			0	0	0	0	0	0	0	0
FSACW	Federal Street Acquisition Corp Warrant			0	0	0	0	0	0	0	0
FSBC	Fsb Community Bnksh			31.79	0.52	0	1907130	0	0	2.81	0.98
FSBW	FS Bancorp Inc			12.61	4.27	0.83	2920989	0.44	0	2.6	1.75
FSCT	Forescout Technologies Inc			0	0	0	0	0	0	0	0
FSFG	First Savings Financ	Finance	Savings Institutions	13.06	4.2	1.02	2241971	0.56	0	3.39	1.35
FSLR	First Solar Inc	Technology	Semiconductors	0	-4.63	0	104387000	0	-0.52	1.94	0.95
FSNN	Fusion Telecom Intl			0	-0.84	0	22503790	0	0	0.44	13.72
FSTR	Foster L B Co	Basic Industries	Metal Fabrications	0	-4.48	0	10342190	0	0	0.55	1.94
FSV	Firstsrvce Sub Vt Sh			55.94	1.25	0.72	35893040	0.49	2.3	1.53	12.63
FSZ	Switzerland Alphadex Fund FT			0	0	0	0	0	0	0	0
FTA	Largecap Value Alphadex Fund FT			0	0	0	0	0	0	0	0
FTAG	Indxx Global Agriculture ETF FT			0	0	0	0	0	0	0	0
FTC	Largecap Growth Alphadex Fund FT			0	0	0	0	0	0	0	0
FTCS	Capital Strength ETF FT			0	0	0	0	0	0	0	0
FTD	Ftd Companies			0	-2.86	0	27543940	0	2.15	0.28	0.68
FTEK	Fuel Tech Inc	Capital Goods	Pollution Control Equipment	0	-0.913	0	24136510	0	0	0.5902	0.673
FTEO	Fronteo Inc			0	-0.57	0	18989850	0	0	2.19	4.99
FTFT	Future Fintech Group Inc			0	-2.338	0	5171645	0	0	0.3445	0.0637
FTGC	Global Tactical Commodity Strategy Fund FT			0	0	0	0	0	0	0	0
FTHI	High Income ETF FT			0	0	0	0	0	0	0	0
FTLB	Low Beta Income ETF FT			0	0	0	0	0	0	0	0
FTNT	Fortinet Inc	Technology	Computer peripheral equipment	106.14	0.37	0	175787300	0	2.14	5.1	7.64
FTR	Frontier Commun Cp			0	-14.43	20.91	78516180	2.4	-0.38	0.09	0.25
FTRI	Indxx Global Natural Resources Income ETF FT			0	0	0	0	0	0	0	0
FTRPR	Frontier A Mn Cnv Pd			0	-14.43	57.11	78371500	11.12	0	0.16	0.43
FTSL	Senior Loan ETF FT			0	0	0	0	0	0	0	0
FTSM	Enhanced Short Maturity ETF FT			0	0	0	0	0	0	0	0
FTW	Taiwan Alphadex Fund FT			0	0	0	0	0	0	0	0
FTXD	Nasdaq Retail ETF FT			0	0	0	0	0	0	0	0
FTXG	Nasdaq Food & Beverage ETF FT			0	0	0	0	0	0	0	0
FTXH	Nasdaq Pharmaceuticals ETF FT			0	0	0	0	0	0	0	0
FTXL	Nasdaq Semiconductor ETF FT			0	0	0	0	0	0	0	0
FTXN	Nasdaq Oil & Gas ETF FT			0	0	0	0	0	0	0	0
FTXO	Nasdaq Bank ETF FT			0	0	0	0	0	0	0	0
FTXR	Nasdaq Transportation ETF FT			0	0	0	0	0	0	0	0
FULT	Fulton Financial Cor	Finance	Major Banks	18.33	1.02	2.36	174866300	0.44	-7.65	4.46	1.47
FUNC	First United Corp	Finance	Major Banks	18.21	0.97	0	7066856	0	0	2.46	1.14
FUND	Sprott Focus Trust	Finance	Closed-End Fund - Foreign	0	1.6	0	0	0	0	0	0
FUSB	First US Bancshares Inc			56.55	0.2	0.71	6071618	0.08	0	2.33	0.88
FUV	Arcimoto Inc			0	-0.39	0	15250000	0	0	0	0
FV	Dorsey Wright Focus 5 ETF FT			0	0	0	0	0	0	0	0
FVC	Dorsey Wright Dynamic Focus 5 ETF FT			0	0	0	0	0	0	0	0
FVE	Five Star Quality Care			0	-0.51	0	50053330	0	-0.18	0.07	0.49
FWONA	Liberty Media F1 Series A			0	-0.19	0	214966000	0	-0.41	10.8	1.57
FWONK	Liberty Media F1 Series K			0	-0.19	0	215120800	0	-0.41	11.36	1.65
FWP	Forward Pharma Ads			0.3	19.5	0	47199660	0	0.11	0	0.23
FWRD	Foward Air Corp	Transportation	Oil Refining/Marketing	30.42	1.91	1.04	30261350	0.6	1.97	1.7	3.34
FYC	Smallcap Growth Alphadex Fund FT			0	0	0	0	0	0	0	0
FYT	Smallcap Value Alphadex Fund FT			0	0	0	0	0	0	0	0
FYX	Smallcap Core Alphadex Fund FT			0	0	0	0	0	0	0	0
GABC	German Amer Bncp Inc	Finance	Major Banks	22.39	1.73	1.36	22929030	0.52	2.47	6.71	2.47
GAIA	Gaiam Inc	Consumer Services	Movies/Entertainment	2.19	5.59	0	15159180	0	-0.48	8.58	2.15
GAIN	Gladstone Investment	Finance	Closed-End Fund - Equity	0	1.48	8.33	0	0.77	2.08	0	0
GAINM	Gladstone Investment Corp			17.212	1.479	6.1	2300047	1.56	0	1.131	2.564
GAINN	Gladstone Inv 6.5 C			17.3415	1.479	6.34	1609866	1.62	0	0.7952	2.5762
GAINO	Gladstone Invt Corp			17.0454	1.479	6.59	1656082	1.69	0	0.8045	2.5337
GALT	Galectin Therapeutic			0	-0.61	0	35050000	0	0	0	0
GARS	Garrison Capital Inc			0	-0.38	13.19	0	1.12	1.53	0	0
GASS	Stealthgas Inc	Transportation	Marine Transportation	0	-0.17	0	39802290	0	4.59	0.94	0.24
GBCI	Glacier Bancorp Inc	Finance	Major Banks	22.93	1.65	2.25	77980440	0.84	2.11	6.78	2.4
GBDC	Golub Capital Bdc I			0	1.38	6.59	0	1.28	1.51	0	0
GBLI	Global Indemnity Plc	Finance	Property-Casualty Insurers	10.89	3.99	0	17593920	0	-12.43	1.46	0.92
GBLIL	Global Indemnity Limited 7.875% Subordinated Not			0	0	0	5199846	0	0	0	0
GBLIZ	Global Indmnty 7.75			6.55	3.99	0	17594110	0	0	0.87	0.55
GBNK	Guaranty Bancorp	Finance	Major Banks	23.6	1.23	1.7	27918070	0.5	1.99	6.17	2.21
GBT	Global Blood Ther			0	-2.46	0	43668120	0	-0.38	0	5.19
GCBC	Greene County Bncp	Finance	Banks	23.47	1.31	1.27	8502114	0.39	0	7.52	3.14
GCVRZ	Sanofi Cvr	Consumer Durables	Major Pharmaceuticals	0	0	0	0	0	0	0	0
GDEN	Golden Entmt			33.9	0.81	0	22322000	0	2.7	1.4	2.7
GDS	Gds Holdings Ltd			0	-0.66	0	95145630	0	0	7.16	3.21
GEC	Great Elm Capital Group Inc			0	-0.93	0	23200000	0	0	16.95	1.26
GECC	Great Elm Capital Corp			0	-0.43	9.54	0	1	0	0	0
GECCL	Great Elm Capital Corp 6.50% Notes Due 2022			0	0	0	0	0	0	0	0
GECCM	Great Elm Capital Corp. 6.75% Notes Due 2025			0	0	0	0	0	0	0	0
GEMP	Gemphire Therapeutics Inc	Technology	Business Software & Services	0	-3.21	0	10626220	0	0	0	5.56
GENC	Gencor Industries In	Capital Goods	Construction/Ag Equipment/Trucks	29.1	0.61	0	14401130	0	0	3.35	2.02
GENE	Genetic Tech Spn Ads	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.45	0	16238100	0	0	33.69	1.92
GENY	Principal Millennials Index ETF			0	0	0	0	0	0	0	0
GEOS	Geospace Technologie			0	-3.81	0	13439160	0	-0.58	3.29	1.03
GERN	Geron Corp	Consumer Durables	Major Pharmaceuticals	0	-0.17	0	159213600	0	-2.27	54.93	2.87
GEVO	Gevo Inc	Basic Industries	Major Chemicals	0	-2.913	0	16204990	0	-0.01	0.425	0.1631
GFED	Guaranty Fedl Bcshs	Finance	Major Banks	15.39	1.42	1.85	4401831	0.4	0	3.58	1.28
GFN	General Finance Corp	Consumer Services	Other Specialty Stores	0	-0.25	0	26611110	0	-3.26	0.52	1.5
GFNCP	General Fn Cum Pfd C			0	-0.251	9.06	26610740	9.2	0	9.5402	27.794
GFNSL	Genrl Fin Sr Nt 2021			0	-0.39	0	2519854	0	0	0.23	6.9
GGAL	Grupo Fin Galicia	Finance	Commercial Banks	18.35	3	0.21	130000000	0.12	0.77	4.24	5.31
GHDX	Genomic Health Inc	Health Care	Medical Specialities	0	-0.15	0	34503270	0	-149.73	3.41	6.72
GIFI	Gulf Island Fab	Capital Goods	Metal Fabrications	0	-1.38	0.32	14851320	0.04	-0.28	0.9	0.75
GIGM	Gigamedia Ltd	Technology	Computer Software: Programming, Data Processing	0	-0.45	0	11051120	0	0	3.07	0.6
GIII	G-III Apparel Gp I	Consumer Non-Durables	Apparel	39.71	0.66	0	48603140	0	0.99	0.5	1.25
GILD	Gilead Sciences Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	8.37	9.21	2.67	1305956000	2.08	-1.08	3.57	4.49
GILT	Gilat Satellite Ntwk	Technology	Radio And Television Broadcasting And Communications Equipment	102.5433	0.067	0	54676580	0	0	1.3104	1.7819
GLAD	Gladstone Cap Corp	Finance	Closed-End Fund - Debt	0	1.31	8.53	0	0.84	1.53	0	0
GLADN	Gladstone Capital Corp Term Pfd. Ser 2024			0	0	0	2070039	0	0	0	0
GLBS	Globus Maritime Limi	Transportation	Marine Transportation	0	-0.72	0	27635420	0	0	2.41	0.66
GLBZ	Glen Burnie Bancorp	Finance	Major Banks	25.916	0.417	3.61	2792635	0.4	0	2.618	0.896
GLDD	Great Lakes Drg Dock	Basic Industries	Military/Government/Technical	0	-0.33	0	61405770	0	10	0.42	1.38
GLDI	CS X-Links Gold Share			0	-0.32	0	0	0	0	0	0
GLMD	Galmed Pharmaceutica			0	-1.22	0	12218860	0	0	98.6	15.87
GLNG	Golar Lng Ltd	Consumer Services	Marine Transportation	0	-1.59	1.03	97782260	0.2	0.02	19.33	1.09
GLPG	Galapagos Nv			0	-0.7	0	50838740	0	0	23.11	3.8
GLPI	Gaming & Leisure			20.29	1.78	6.99	212607100	2.52	7.92	8	3.04
GLRE	Greenlight Cap. Re.	Finance	Property-Casualty Insurers	16.2	1.39	0	37341150	0	3.83	1.3	1
GLUU	Glu Mobile Inc	Technology	EDP Services	0	-0.8	0	135413900	0	-3.11	2.26	2.62
GLYC	Glycomimetics Inc			0	-1.34	0	32722830	0	0	18873.21	3.02
GMLP	Golar Lng Partners	Consumer Services	Marine Transportation	7.17	3.08	10.1	70652180	2.31	1.36	3.38	2.39
GMLPP	Golar Lng Partners LP			0	0	0	0	0	0	0	0
GNBC	Green Bancorp			64.79	0.37	0	37035100	0	0	8.04	1.89
GNCA	Genocea Biosciences			0	-2.04	0	28627120	0	0	0	1.8
GNCMA	Gen Communication	Public Utilities	Telecommunications Equipment	0	-2.08	0	36138490	0	-1.87	1.53	0
GNMA	Ishares GNMA Bond ETF			0	0	0	0	0	0	0	0
GNMK	Genmark Diagnostics	Health Care	Medical/Dental Instruments	0	-1.22	0	54667550	0	0.13	8.35	4.53
GNMX	Aevi Genomic Medicine			0	-1.02	0	37110460	0	0	0	3.48
GNRX	Generic Drugs Vaneck ETF			0	0	0	0	0	0	0	0
GNTX	Gentex Corp	Capital Goods	Auto Parts:O.E.M.	15.1	1.26	2.08	285489000	0.4	1.17	3.15	2.74
GNTY	Guaranty Bancshares Inc			18.48	1.57	1.79	11007910	0.52	0	4.74	1.57
GNUS	Genius Brands International Inc			0	-1.26	0	5937086	0	0	23.66	1.51
GOGL	Golden Ocean Gp			0	-0.46	0	129607600	0	197.4	3.16	0.79
GOGO	Gogo Inc			0	-1.84	0	86713710	0	-0.39	1.35	0
GOLD	Randgold Res Ltd	Basic Industries	Precious Metals	31.05	3.14	1.02	94060930	1	9.96	6.84	2.53
GOOD	Gladstone Comml	Consumer Services	Real Estate	0	-0.12	6.79	27641880	1.5	-60.53	6.78	2.35
GOODM	Gladstone Commercial Corporatio			0	-0.12	6.69	27641990	1.75	0	8.095	2.804
GOODO	Gladstone Commercial	Consumer Services	Real Estate	0	-0.12	7.25	27641960	1.88	0	8.0429	2.786
GOODP	Gladstone Commercial Corp	Consumer Services	Real Estate	0	-0.12	7.38	27642110	1.94	0	8.1575	2.8257
GOOG	Alphabet Class C	Technology	Computer Software: Programming, Data Processing	36.94	27.59	0	692878300	0	1.59	6.79	4.54
GOOGL	Alphabet Class A			37.46	27.59	0	692880700	0	1.63	6.92	4.63
GOV	Government Properties Income Trust			30.64	0.59	9.58	95920620	1.72	19.96	6.41	1.41
GOVNI	Government Properties Income TR			0	0	0	12000030	0	0	0	0
GPAC	Global Ptnr Acq Com			0	-0.51	0	5041791	0	0	0	10.03
GPACU	Global Partner Acquisition Corp Unit			0	-0.508	0	5042249	0	0	0	10.8266
GPACW	Global Ptnr Acq Wrt			0	0	0	0	0	0	0	0
GPAQU	Gordon Pointe Acquisition Corp. Unit			0	0	0	0	0	0	0	0
GPIC	Gaming Partners Intl	Consumer Non-Durables	Recreational Products/Toys	21.612	0.51	0	7932317	0	0	1.079	1.461
GPOR	Gulfport Energy Corp	Energy	Oil & Gas Production	0	-0.91	0	182926800	0	0.32	2.98	0.85
GPP	Green Plains Partners LP			11.06	1.81	9.22	31813000	1.84	0.72	5.94	0
GPRE	Green Plains Inc	Basic Industries	Major Chemicals	108.19	0.17	2.64	41483780	0.48	-4.18	0.21	0.86
GPRO	Gopro Inc Cl A	Health Care	Medical/Dental Instruments	0	-2.59	0	136000000	0	-13.93	1.03	4.28
GRBK	Green Brick Partners			19.19	0.57	0	49107340	0	0.82	1.28	1.33
GRFS	Grifols S.A.			43.83	0.49	1.51	1366295000	0.33	1.34	5.73	6.87
GRID	Nasdaq Clean Edge Smart Grid Infr Index Fund FT			0	0	0	0	0	0	0	0
GRIF	Griffin Industrial	Consumer Non-Durables	Farming/Seeds/Milling	27.7	1.28	0.84	5000000	0.3	0	3.94	1.9
GRMN	Garmin Ltd	Capital Goods	Industrial Machinery/Components	15.82	3.56	3.62	187777600	2.04	4.67	3.49	3.04
GROW	U S Global Inv Inc	Finance	Investment Managers	0	-0.03	1.22	15183670	0.03	0	5.48	1.55
GRPN	Groupon Cl A			0	-0.22	0	556034500	0	1.42	0.84	13.89
GRVY	Gravity Co. Ltd	Miscellaneous	Business Services	23.93	2.35	0	3473983	0	0	2.57	5.87
GSBC	Great Southern Bncp	Finance	Major Banks	15.51	3.57	1.75	14035950	0.96	2.55	4.28	1.7
GSHT	Gores Holdings II Inc Class A			0	0	0	50000000	0	0	0	99.7
GSHTU	Gores Holdings II Inc Units			0	0	0	0	0	0	0	0
GSHTW	Gores Holdings II Inc Warrants			0	0	0	0	0	0	0	0
GSIT	Gsi Technology Inc	Technology	Semiconductors	0	-0.09	0	21010220	0	69.6	3.18	1.69
GSM	Ferroglobe Plc Os	Capital Goods	Metal Fabrications	0	-1.6	2.02	172161200	0.32	9.89	1.75	3
GSUM	Gridsum Holding Inc			0	-0.9	0	30702410	0	0	3.29	2.14
GSVC	Gsv Capital Cp			0	-2.09	3.56	0	0.16	0	0	0
GT	Goodyear Tire Rubber			7.01	4.59	1.66	251709100	0.56	1.7	0.57	1.73
GTHX	G1 Therapeutics Inc			0	-11.02	0	28285000	0	0	0	4.87
GTIM	Good Times Rest	Consumer Services	Restaurants	0	-0.14	0	12428070	0	-0.51	0.49	1.02
GTLS	Chart Industries In	Capital Goods	Metal Fabrications	118.58	0.38	0	30707610	0	1.69	1.6	1.92
GTXI	GTX Inc	Consumer Durables	Major Pharmaceuticals	0	-1.709	0	16058100	0	0	0	14.8015
GTYH	Gty Technology Holdings Inc			0	0	0	15960800	0	0	0	31.79
